account_id,bank_district_id,date,year,LOR,disp_id,client_id,client_district_id,gender,age,age_group,total_credit96,total_withdrawal96,RFM_score,total_credit97,total_withdrawal97,had_loan_1997,had_card_issued_1997
3001,1,930324,1993,3,3624,3624,1,F,14,10,75646.6,101725.2,7,102458.4,94975.2,0,0
655,53,930324,1993,3,786,786,53,M,18,10,309838.7,286203.2,10,310525.5,318403.2,0,1
4093,1,930325,1993,3,4930,4930,1,M,15,10,69798.4,89025.2,7,54295.1,55625.2,0,0
3260,68,930325,1993,3,3944,3944,8,M,60,60,1463574.2,1513242.4,11,727222.1,720752.2,0,1
2528,65,930325,1993,3,3051,3051,65,M,68,60,51762.7,53333.2,7,51841.7,48493.2,0,0
2011,75,930325,1993,3,2443,2443,75,M,47,40,36797.7,37475.2,6,37091.9,28495.2,0,0
1721,68,930325,1993,3,2087,2087,68,M,19,10,7700,6900,7,3800,13100,0,0
1332,59,930325,1993,3,1613,1613,50,M,35,30,294308.4,297675.2,10,294475.1,304155.2,0,0
1402,74,930326,1993,3,1697,1697,55,F,32,30,238969,205046.4,10,137837.3,132083.2,0,0
3283,68,930326,1993,3,3974,3974,68,M,58,50,241864.2,245915.2,9,241565.7,270115.2,0,0
3781,31,930326,1993,3,4559,4559,35,F,38,30,316756.9,299987.2,10,323605.8,357147.2,0,1
7203,71,930326,1993,3,8692,8692,71,F,43,40,76960.7,105916.2,7,93861.8,116104.2,0,0
1065,72,930327,1993,3,1278,1278,72,M,18,10,54809.3,54825.2,7,88609.3,105675.2,0,0
3076,54,930327,1993,3,3719,3719,54,M,66,60,101915.2,93570.4,12,50891.3,53105.2,0,0
4347,1,930327,1993,3,5237,5237,1,M,19,10,91901.6,47425.2,7,51957.1,103075.2,0,0
1157,7,930327,1993,3,1391,1391,41,M,31,30,79455,53875.2,7,74801,82175.2,0,0
9403,1,930327,1993,3,11266,11574,1,F,52,50,128573.6,158285,8,363952.9,313423,0,0
1874,9,930327,1993,3,2274,2274,9,M,32,30,78830,70330.4,11,39481.7,42385.2,0,0
1115,34,930327,1993,3,1337,1337,56,F,17,10,84202.8,88502.4,11,42194.8,44271.2,0,0
3586,59,930327,1993,3,4328,4328,59,F,20,20,170284.4,144175.2,8,171002.7,184075.2,0,0
62,47,930328,1993,3,72,72,47,M,73,70,62078.9,71911.2,7,62012.3,58671.2,0,0
1771,69,930328,1993,3,2147,2147,69,F,33,30,75180.5,66599.2,8,75572,92799.2,0,0
5483,13,930328,1993,3,6619,6619,43,F,53,50,230954.5,206369.2,8,238875.1,275321.2,0,0
8330,48,930328,1993,3,9979,10287,48,F,34,30,554321.8,582216.4,11,278034.6,254691.2,0,0
187,5,930328,1993,3,227,227,52,F,70,70,51175.2,51771.2,7,51349.7,42741.2,0,0
423,12,930328,1993,3,509,509,73,M,16,10,35880.1,33999.2,7,35964.5,34719.2,0,0
6425,31,930329,1993,3,7753,7753,70,F,18,10,162018.7,171775.2,8,165414.1,158135.2,0,0
2493,62,930329,1993,3,3009,3009,62,F,39,30,270360.2,212070.4,11,121794.1,124135.2,0,0
2896,29,930330,1993,3,3500,3500,29,M,36,30,39696.2,41329.2,7,39751,34759.2,0,0
2245,29,930330,1993,3,2719,2719,29,F,32,30,415850,394149.8,11,88713.2,141872.8,0,0
3923,52,930330,1993,3,4731,4731,52,F,23,20,288061.1,256819.2,10,289756.8,261119.2,0,0
1898,70,930401,1993,3,2305,2305,70,F,47,40,269055.4,295066.4,12,134573.9,124575.2,0,0
3367,1,930401,1993,3,4071,4071,45,F,54,50,595141.2,530862.4,12,298723.9,348091.2,0,0
3391,74,930401,1993,3,4100,4100,74,M,41,40,222783.3,201495.2,10,232885.9,223595.2,0,1
8519,23,930402,1993,3,10202,10510,23,F,51,50,978130.2,968092.4,11,493385.1,493973.2,0,0
1780,1,930402,1993,3,2157,2157,11,M,51,50,328405.3,311963.2,10,339024.7,340423.2,0,0
3915,65,930402,1993,3,4721,4721,65,F,40,40,302773.8,299995.2,10,302947.9,300995.2,0,0
3980,75,930403,1993,3,4799,4799,75,F,50,50,256948.4,260294.4,11,134678.3,110087.2,0,0
4350,63,930404,1993,3,5241,5241,63,M,18,10,231943.5,216635.2,8,304837.7,290775.2,0,0
686,41,930404,1993,3,823,823,41,M,40,40,138624.5,138335.2,8,138055.5,145855.2,0,0
362,15,930404,1993,3,440,440,15,F,26,20,131799.1,129587.2,8,140264,129787.2,0,0
299,77,930405,1993,3,364,364,54,F,54,50,676018.8,653875.2,10,532843,532511.2,0,0
2488,5,930406,1993,3,3003,3003,69,F,23,20,75337.8,72830.4,10,37923.9,31135.2,0,0
2985,71,930406,1993,3,3605,3605,71,M,62,60,55918,53831.2,7,55797.2,70861.2,0,0
385,5,930407,1993,3,465,465,5,M,44,40,42769.4,43429.2,6,42736.4,41089.2,0,0
2817,56,930407,1993,3,3404,3404,56,F,56,50,180170,189675.2,9,180104.6,167575.2,0,1
2056,58,930407,1993,3,2495,2495,58,F,57,50,50332.8,64493.2,7,252680.2,229879.2,0,0
2002,1,930408,1993,3,2432,2432,27,F,72,70,73939.2,58061.2,7,74218.4,77931.2,0,0
748,10,930408,1993,3,896,896,36,F,23,20,296809,279398.4,12,192695,160319.2,0,0
220,72,930409,1993,3,265,265,72,F,63,60,64004.7,57055.2,7,64226.6,58345.2,0,0
1422,68,930409,1993,3,1724,1724,68,F,62,60,71212.1,73825.2,8,71243.7,64495.2,0,0
1147,44,930410,1993,3,1380,1380,44,F,43,40,297036.6,298855.2,9,296586.6,308455.2,0,0
3788,70,930410,1993,3,4568,4568,70,M,14,10,74165.3,55275.2,6,111044.9,89775.2,0,0
1891,32,930410,1993,3,2294,2294,32,F,44,40,69192,49973.2,7,65397.9,54523.2,0,0
1239,1,930410,1993,3,1495,1495,1,F,65,60,81001.6,93453.2,7,80847.7,78783.2,0,0
8321,77,930412,1993,3,9967,10275,77,F,26,20,321215.2,310310.4,11,171615.1,156595.2,0,0
3213,51,930412,1993,3,3886,3886,8,F,31,30,37635.1,37735.2,6,37660.5,39085.2,0,0
2838,3,930413,1993,3,3430,3430,3,M,45,40,559990.3,564135,10,858882.8,815476,0,0
3644,38,930413,1993,3,4394,4394,64,F,21,20,42377.6,49703.2,6,42271.6,36753.2,0,0
4318,33,930413,1993,3,5200,5200,33,F,36,30,1206204.6,1183512,13,606546.2,618760,0,0
2648,51,930413,1993,3,3194,3194,51,F,21,20,75260.6,64025.2,7,46735,44325.2,0,0
2313,26,930413,1993,3,2799,2799,4,F,35,30,152612.3,150521,8,205906.9,191532,0,0
5428,24,930414,1993,3,6551,6551,24,F,48,40,356859.9,330364.2,9,437147.7,460873.2,0,0
7123,64,930414,1993,3,8598,8598,46,F,39,30,779122.1,761120,10,712576.6,642527,0,0
279,39,930414,1993,3,336,336,39,F,32,30,73972.6,64166.4,10,37218.2,33133.2,0,0
104,37,930415,1993,3,125,125,37,M,60,60,75483.4,83438.4,10,37830.3,30979.2,0,0
497,55,930415,1993,3,597,597,55,M,53,50,283075.5,288835.2,10,282461,284835.2,0,1
1152,45,930415,1993,3,1385,1385,22,M,43,40,80239.2,76354.4,11,40086.1,40037.2,0,0
83,26,930416,1993,3,98,98,33,F,23,20,264162,298910.4,11,122245.7,113075.2,0,0
2008,52,930416,1993,3,2438,2438,52,F,50,50,355259.8,339382.4,11,177987.7,152691.2,0,0
3327,45,930416,1993,3,4021,4021,45,M,48,40,146975.6,153671.2,8,147176.1,119991.2,0,0
5740,43,930416,1993,3,6944,6944,43,M,26,20,73684.7,120194.4,8,354868.6,340728.2,0,0
8132,5,930417,1993,3,9738,10046,5,F,50,50,344627.3,374309,10,337941.4,334060,0,0
10738,45,930417,1993,3,12893,13201,31,M,59,50,247193,277948,9,548930.4,532224,0,1
2216,74,930417,1993,3,2684,2684,74,F,43,40,338175.2,378623.2,11,227830.4,209799.2,0,0
1815,66,930417,1993,3,2200,2200,66,M,43,40,234441,242827.2,10,234107.6,229927.2,0,0
2823,57,930418,1993,3,3412,3412,57,M,21,20,81347.4,75770.4,12,40835.7,36205.2,0,0
4321,47,930418,1993,3,5204,5204,47,M,33,30,194216.7,231955.2,9,906844.2,894179.2,0,1
1773,33,930419,1993,3,2149,2149,33,F,73,70,52521.9,50679.2,7,52555.8,52279.2,0,0
7454,4,930419,1993,3,8928,9236,31,F,40,40,59282.6,60547.2,7,56169.6,54167.2,0,0
188,54,930420,1993,3,228,228,48,F,40,40,255766.8,260827.2,9,255907.3,250407.2,0,0
10973,18,930420,1993,3,13182,13490,18,F,27,20,169044.9,231158.4,9,508701.9,489756,0,0
2599,48,930420,1993,3,3135,3135,48,M,27,20,230141.8,199325.2,9,92562.6,114675.2,0,0
1166,11,930421,1993,3,1404,1404,11,F,28,20,246392.1,261232.6,9,248749.1,245327.6,0,0
504,73,930421,1993,3,606,606,10,F,47,40,42864.9,40621.2,7,43035,39931.2,0,0
1518,67,930421,1993,3,1841,1841,67,F,43,40,228900,206875.2,9,229104.2,223475.2,0,0
2189,75,930422,1993,3,2650,2650,75,M,21,20,546497,537494.4,11,273033.7,299927.2,0,0
6040,1,930422,1993,3,7299,7299,1,M,58,50,288314.5,291828.2,10,288414.7,303227.2,0,0
2876,52,930422,1993,3,3476,3476,60,F,28,20,227058.4,216147.2,8,227425.1,233947.2,0,0
1505,69,930423,1993,3,1824,1824,69,M,36,30,123940.7,133775.2,8,120593.6,144986.3,0,0
6897,48,930423,1993,3,8327,8327,48,F,51,50,241524,272375.2,9,193512.9,193462.2,0,0
4377,28,930424,1993,3,5275,5275,28,M,46,40,185916.8,233879.2,9,133992.4,134575.2,0,0
717,75,930424,1993,3,859,859,1,F,28,20,534541.6,537854.4,13,267350.4,277767.2,0,0
9707,70,930424,1993,3,11639,11947,70,M,32,30,575903.5,637768.2,10,284398.7,246638.2,0,0
2814,72,930425,1993,3,3399,3399,72,M,64,60,55452.4,54359.2,7,55572.3,51199.2,0,0
3068,59,930425,1993,3,3710,3710,59,M,68,60,75361.7,77271.2,7,75207.1,75841.2,0,0
1476,61,930426,1993,3,1789,1789,61,F,63,60,77660.5,81039.2,7,77848.8,76459.2,0,0
897,38,930426,1993,3,1080,1080,54,F,46,40,468818.5,447662.2,10,201225.4,207707.2,0,0
977,1,930426,1993,3,1178,1178,1,F,25,20,197706.5,160847.2,8,212660,202227.2,0,0
2639,17,930426,1993,3,3185,3185,17,F,24,20,317504.6,307671.2,10,317237.9,333171.2,0,0
1032,11,930426,1993,3,1239,1239,11,F,20,20,649433.4,636776.2,10,653763.1,658741.2,0,0
928,20,930426,1993,3,1117,1117,20,F,20,20,226846.4,194934.4,11,119473.3,106107.2,0,0
168,31,930427,1993,3,203,203,31,M,34,30,74143.6,71742.4,10,37011.5,36331.2,0,0
2175,1,930427,1993,3,2633,2633,1,F,29,20,425383.5,412519.2,11,598627.5,540758.2,0,0
10105,55,930428,1993,3,12124,12432,55,M,31,30,350086.3,338687.2,9,574877.1,609573.2,0,0
1392,60,930428,1993,3,1685,1685,61,F,52,50,304038.6,264139.2,9,305740.8,335239.2,0,0
3697,45,930429,1993,3,4458,4458,22,F,46,40,170754.5,175399.2,9,171136.9,154139.2,0,0
5313,40,930429,1993,3,6417,6417,40,M,46,40,235272.5,229817.6,9,857965.9,796780.6,0,0
2222,47,930501,1993,3,2691,2691,47,M,32,30,147223,169139.2,8,235858.4,202911.2,0,0
2641,7,930502,1993,3,3187,3187,7,M,44,40,281742.4,270587.2,9,282757.7,258287.2,0,0
5423,15,930502,1993,3,6546,6546,1,F,33,30,471439.6,496086.2,11,604728.3,568721.2,0,0
2609,73,930503,1993,3,3148,3148,3,M,54,50,710179,686516.4,14,122695.7,169892.2,0,0
5472,1,930504,1993,3,6604,6604,72,M,48,40,60830.6,62875.2,7,68312.3,77775.2,0,0
2932,72,930504,1993,3,3540,3540,51,M,60,60,1737682,1577764.4,11,209003.3,274248.2,0,0
4254,70,930504,1993,3,5127,5127,33,F,21,20,87753.1,77875.2,8,105025.2,129575.2,0,0
3965,31,930504,1993,3,4783,4783,31,F,18,10,217388.7,206624.7,9,240427.6,220788.6,0,0
10656,8,930505,1993,3,12794,13102,8,M,47,40,244961.4,267275.2,9,242893.3,248765.8,0,0
887,1,930505,1993,3,1068,1068,13,F,70,70,54949.3,56183.2,7,54936.9,51303.2,0,0
4743,64,930505,1993,3,5722,5722,64,F,37,30,717208.6,702375.2,10,526145,506334.2,0,0
1048,35,930505,1993,3,1257,1257,35,F,68,60,145488.2,155298.4,12,72812.2,71169.2,0,0
1671,6,930505,1993,3,2029,2029,5,F,73,70,80304.1,81243.2,8,80159.7,79503.2,0,0
1236,19,930505,1993,3,1491,1491,19,M,14,10,83438.1,119675.2,8,51018.9,52075.2,0,0
1822,30,930505,1993,3,2209,2209,30,F,69,60,127394.8,116854.4,11,64160.4,50097.2,0,0
3316,28,930506,1993,3,4009,4009,4,M,30,30,201187.6,197875.2,8,204546.1,217875.2,0,0
2037,20,930506,1993,3,2473,2473,20,F,20,20,217470.9,218279.2,9,217347.6,222019.2,0,0
10079,62,930506,1993,3,12088,12396,62,F,26,20,952889.6,948013.6,13,518231.9,514684.8,0,0
3999,35,930506,1993,3,4821,4821,35,F,57,50,430774.6,373054.4,11,182054.6,173787.2,0,1
551,77,930507,1993,3,664,664,77,F,16,10,51223.1,54425.2,7,89161.1,74625.2,0,0
1200,33,930507,1993,3,1449,1449,41,M,47,40,306294,313663.2,10,306071.8,304263.2,0,0
1161,66,930508,1993,3,1397,1397,66,F,75,70,71985.1,83039.2,7,71994.1,61079.2,0,0
5372,48,930508,1993,3,6485,6485,48,F,34,30,794336.9,798198.2,10,491663.1,490075.2,0,0
3050,60,930508,1993,3,3687,3687,49,M,24,20,1090680.6,1095454.4,11,547472.1,563761.2,0,0
1784,59,930508,1993,3,2161,2161,1,F,76,70,162668.4,189450.4,11,81159.7,70175.2,0,0
1603,1,930509,1993,3,1944,1944,31,F,39,30,143291.2,135987.2,8,151593.6,156067.2,0,0
1887,68,930509,1993,3,2290,2290,31,F,42,40,121904.9,131371.2,8,117924.6,110671.2,0,0
1644,1,930509,1993,3,1993,1993,1,M,21,20,401839.2,381382.4,11,200896.2,204371.2,0,0
1658,73,930510,1993,3,2010,2010,37,M,44,40,39176,32779.2,6,39242.2,42259.2,0,0
44,32,930510,1993,3,52,52,32,M,72,70,51317.7,39253.2,7,51499.2,55833.2,0,0
1039,70,930510,1993,3,1246,1246,70,M,34,30,911997.4,902040,13,801657.4,803994,0,0
1071,68,930510,1993,3,1286,1286,52,F,46,40,227183.2,246732,9,472140.4,463170,0,0
2410,54,930511,1993,3,2911,2911,45,M,64,60,150748.8,139310.4,12,76029.7,58575.2,0,0
2523,10,930511,1993,3,3045,3045,10,F,46,40,41069.3,41225.2,6,36994.6,33505.2,0,0
790,54,930511,1993,3,946,946,54,M,45,40,738142.5,748593,10,321510.3,330836.2,0,0
2583,62,930511,1993,3,3117,3117,62,F,55,50,31510.4,5400,7,23055.2,7300,0,0
1782,8,930512,1993,3,2159,2159,74,F,66,60,80436.5,71497.2,8,80922.1,60747.2,0,0
751,3,930512,1993,3,901,901,39,M,77,70,53428.8,59281.2,7,53309.3,47351.2,0,0
2061,24,930512,1993,3,2500,2500,24,F,50,50,57026.3,67083.2,7,57994.8,53703.2,0,0
8261,13,930512,1993,3,9892,10200,13,F,16,10,575108.8,602026.4,11,287425.5,296119.2,0,0
2321,35,930513,1993,3,2808,2808,8,F,22,20,398881.6,386843.2,9,179217,195575.2,0,1
1334,74,930514,1993,3,1615,1615,74,F,44,40,77126.8,74155.2,7,79167.1,82915.2,0,0
3649,54,930514,1993,3,4400,4400,54,F,37,30,241122.1,229719.2,10,241191.5,247639.2,0,0
555,24,930515,1993,3,668,668,1,F,54,50,296202.1,301991.2,9,296123.5,296691.2,0,0
3173,39,930515,1993,3,3837,3837,39,F,75,70,51590.5,50751.2,7,51886.6,55221.2,0,0
863,71,930516,1993,3,1040,1040,1,M,36,30,916236.3,878219.2,10,435062.5,419070.2,0,1
3181,42,930516,1993,3,3846,3846,27,F,16,10,59036.6,95575.2,8,98369.2,73275.2,0,0
3210,1,930517,1993,3,3883,3883,18,M,31,30,319534.8,341831.2,10,319254.1,329591.2,0,0
489,16,930517,1993,3,588,588,61,F,36,30,214522.9,234731.2,9,213915.8,225871.2,0,0
947,59,930517,1993,3,1142,1142,59,F,50,50,129049.4,106446.4,10,94812.5,62903.2,0,0
3284,64,930517,1993,3,3975,3975,1,F,42,40,98421.9,98239.2,8,102994.6,98619.2,0,0
1610,52,930517,1993,3,1952,1952,52,F,25,20,641883,689102.4,12,383654.2,369991.2,0,0
4225,55,930518,1993,3,5093,5093,55,F,47,40,290758.8,315075.2,10,290117.8,275075.2,0,0
1412,64,930518,1993,3,1711,1711,64,F,34,30,374434.6,393366.4,11,186959.4,196543.2,0,0
1937,36,930518,1993,3,2353,2353,4,F,67,60,59780.5,53871.2,7,59685,59231.2,0,0
991,39,930518,1993,3,1195,1195,39,F,57,50,272452.9,273371.2,9,287614.5,310111.2,0,0
1180,20,930519,1993,3,1421,1421,20,F,40,40,204338.5,203775.2,8,199937.3,192455.2,0,0
2758,70,930519,1993,3,3331,3331,70,F,26,20,116246.3,104959.2,8,122935.9,119219.2,0,0
2711,58,930519,1993,3,3271,3271,58,F,54,50,261516.9,270175.2,10,261623.4,262615.2,0,0
1652,74,930520,1993,3,2002,2002,70,F,78,70,151485.8,168278.4,12,75642.4,74299.2,0,0
3099,70,930520,1993,3,3748,3748,59,F,66,60,73408.5,78125.2,8,73360.3,75205.2,0,0
11111,1,930520,1993,3,13349,13657,59,F,33,30,178686.4,313748.4,12,690727.9,669764.7,0,0
9591,74,930520,1993,3,11496,11804,74,M,52,50,272705.5,255717.6,9,622098,627334,0,0
9828,11,930520,1993,3,11787,12095,47,M,57,50,414251.1,400619.6,10,413525.1,429112,0,0
5385,44,930521,1993,3,6499,6499,44,M,33,30,213045.8,216733.6,9,202914,203976.6,0,0
23,30,930522,1993,3,29,29,30,F,45,40,300651.8,291119.2,9,290837.9,287159.2,0,0
2645,54,930522,1993,3,3191,3191,56,F,21,20,156135.9,158019.2,8,150361.1,154519.2,0,0
2991,19,930522,1993,3,3612,3612,19,F,34,30,583609.8,542510.4,11,292593.2,304935.2,0,0
3469,76,930522,1993,3,4192,4192,72,M,65,60,71437.6,71143.2,7,71485.1,74593.2,0,0
1851,55,930523,1993,3,2246,2246,55,F,43,40,91220.6,87063.2,8,113127,95963.2,0,0
3844,67,930523,1993,3,4634,4634,67,F,56,50,83284.6,78890.4,12,41778.6,43525.2,0,0
1442,23,930523,1993,3,1750,1750,23,M,32,30,239664.5,238535.2,10,239623.5,262235.2,0,0
3064,40,930523,1993,3,3705,3705,1,F,31,30,138727.3,133898.2,8,153550.1,137503.2,0,0
3558,4,930523,1993,3,4293,4293,4,F,37,30,1144716.4,1111112.4,11,572534.6,622411.2,0,0
1534,1,930524,1993,3,1860,1860,1,F,32,30,198356.4,188827.2,8,206332.3,202207.2,0,0
334,1,930524,1993,3,408,408,35,F,18,10,249368.4,213419.2,10,246314.4,262659.2,0,0
1786,1,930525,1993,3,2164,2164,47,M,55,50,477273.8,430542.4,13,252556.9,248931.2,0,1
1272,40,930525,1993,3,1535,1535,40,M,60,60,122731.3,173002,8,163209.9,130065,0,0
2436,67,930525,1993,3,2942,2942,67,F,30,30,119625.8,96935.2,7,124624.6,125815.2,0,0
3796,53,930525,1993,3,4576,4576,53,M,38,30,208997.1,194587.2,9,208194.3,201287.2,0,0
119,27,930525,1993,3,143,143,27,M,18,10,281999.3,278699.2,10,282278.9,278599.2,0,0
3063,72,930526,1993,3,3704,3704,69,M,34,30,43544.7,42585.2,7,43606.6,40215.2,0,0
18,43,930526,1993,3,24,24,43,F,57,50,238878.2,245716,8,637677.1,594532,0,0
11320,44,930526,1993,3,13607,13915,77,M,22,20,226880.6,214875.2,8,227315,247615.2,0,0
3888,39,930527,1993,3,4686,4686,39,M,52,50,8100,7000,7,11200,15200,0,0
1584,30,930527,1993,3,1919,1919,30,M,47,40,36921.8,32111.2,7,37111.2,35731.2,0,0
5546,43,930528,1993,3,6698,6698,43,F,44,40,341427.4,295744.2,9,336839.6,362531.2,0,0
2029,55,930529,1993,3,2464,2464,30,M,51,50,900,2000,7,,,0,0
10911,1,930529,1993,3,13104,13412,1,M,42,40,290748.1,312302,10,307965.7,270745,0,0
2467,33,930529,1993,3,2978,2978,33,F,48,40,298425.1,267099.2,10,299451.5,295659.2,0,0
2962,1,930530,1993,3,3576,3576,1,F,57,50,69910.7,144722.2,8,687278.9,652410.2,0,0
165,25,930601,1993,3,199,199,29,M,73,70,167515.8,165362.4,11,84329.4,62401.2,0,0
1617,45,930601,1993,3,1961,1961,31,F,76,70,72460.5,81157.2,7,72176.6,75447.2,0,0
327,54,930602,1993,3,399,399,45,M,44,40,214544.1,198459.2,10,207330.4,199759.2,0,0
2068,21,930602,1993,3,2507,2507,37,F,44,40,52601.8,57363.2,7,49277,47843.2,0,0
4448,60,930602,1993,3,5366,5366,60,F,25,20,952502.6,946016.4,12,682387.4,623941.7,0,1
640,32,930602,1993,3,768,768,32,F,65,60,53331.8,48357.2,7,53419,49447.2,0,0
510,1,930602,1993,3,613,613,1,F,19,10,85825.9,99277,8,41020.7,55277,0,0
2534,61,930603,1993,3,3059,3059,61,M,19,10,83381.4,75795.2,7,73687.1,83255.2,0,0
1018,7,930603,1993,3,1222,1222,7,F,57,50,48232.5,43719.2,6,48229.8,52969.2,0,0
1285,65,930604,1993,3,1555,1555,30,M,46,40,249106.8,251731.2,10,249069.3,236431.2,0,0
3670,27,930604,1993,3,4423,4423,27,M,78,70,54690.1,54317.2,7,54519.5,61607.2,0,0
1743,51,930604,1993,3,2114,2114,51,M,78,70,105418.8,107806.4,12,52930,44393.2,0,0
3072,8,930605,1993,3,3714,3714,8,F,43,40,290369.4,296391.2,9,290456.9,290991.2,0,0
2146,31,930605,1993,3,2596,2596,31,M,35,30,259384.9,257035.2,9,259603.1,238535.2,0,0
4576,27,930605,1993,3,5517,5517,57,M,32,30,247237.1,242983.2,9,247568.7,253810.2,0,0
3258,53,930605,1993,3,3942,3942,53,M,44,40,276954.2,277482.2,9,503090.8,454472.2,0,0
2176,67,930606,1993,3,2635,2635,67,F,30,30,424248.4,407407.5,10,125813.7,101214.8,0,0
8934,51,930606,1993,3,10700,11008,51,F,27,20,245507.6,241573.8,10,214500.4,195729.2,0,0
1999,70,930606,1993,3,2429,2429,70,M,23,20,310361.3,305043.2,9,310816.4,300583.2,0,0
2741,15,930607,1993,3,3308,3308,15,M,48,40,1082003.8,1014268.4,14,475709.5,446203.2,0,0
4427,32,930607,1993,3,5337,5337,1,M,35,30,297279,293750.4,12,129683.3,138355.2,0,0
3682,70,930607,1993,3,4439,4439,70,M,21,20,73618.8,71687.2,8,109649,94467.2,0,0
2862,33,930607,1993,3,3458,3458,33,M,43,40,314774,319663.2,10,314425.3,321663.2,0,0
3032,5,930607,1993,3,3662,3662,27,M,65,60,80209.9,85781.2,7,80341.2,78111.2,0,0
701,69,930608,1993,3,841,841,69,M,15,10,88734.8,63825.2,7,102103.5,121025.2,0,0
6281,56,930608,1993,3,7586,7586,56,F,23,20,148631.1,163689.7,9,143236.3,135579.7,0,0
306,16,930608,1993,3,373,373,16,M,60,60,78211.6,81979.2,8,72147.2,76599.2,0,0
1207,67,930608,1993,3,1458,1458,67,M,58,50,250320.1,249639.2,10,250501.7,243279.2,0,0
1247,25,930608,1993,3,1505,1505,65,F,25,20,166173.3,157998.2,9,485696.7,473743.2,0,0
5343,64,930608,1993,3,6452,6452,64,M,54,50,165831.7,187436.7,9,165375.3,176667.5,0,0
5129,68,930608,1993,3,6191,6191,74,M,44,40,602092.5,549472.2,10,627551.6,652582.2,0,0
3713,14,930608,1993,3,4477,4477,74,M,39,30,1003189.4,863854,13,686677.5,685188,0,0
2327,19,930608,1993,3,2814,2814,19,F,23,20,207055.2,213288.2,8,206194.2,198571.2,0,0
774,1,930608,1993,3,926,926,1,M,15,10,101867.1,103425.2,7,61207.3,56375.2,0,0
1990,1,930609,1993,3,2418,2418,1,F,43,40,40269.5,42831.2,6,40177.2,35421.2,0,0
2388,30,930609,1993,3,2883,2883,30,M,43,40,43201.8,40671.2,7,43131.8,46431.2,0,0
3566,21,930609,1993,3,4303,4303,21,F,18,10,71725.1,82915.2,7,70404.6,64915.2,0,0
10266,54,930610,1993,3,12317,12625,54,M,38,30,574504.9,555279.5,10,846529,846778.2,0,0
3771,22,930611,1993,3,4547,4547,9,F,53,50,10515.5,25575.2,7,646969.9,609104.2,0,0
1978,57,930611,1993,3,2403,2403,1,F,33,30,446777,439147.6,10,446806.5,441134.3,0,0
2022,72,930611,1993,3,2455,2455,72,M,77,70,114408.2,117582.4,11,57400.6,49661.2,0,0
3542,49,930611,1993,3,4275,4275,49,F,39,30,41849.8,38149.2,7,42100.4,37249.2,0,0
1515,11,930611,1993,3,1836,1836,36,F,52,50,366423.6,362106.2,10,362214.8,361495.2,0,0
4171,28,930612,1993,3,5028,5028,28,M,20,20,152875.1,178871.2,8,281743.8,275959.2,0,0
433,20,930612,1993,3,521,521,69,M,21,20,70456.6,62325.2,7,84460.1,94625.2,0,0
1373,47,930612,1993,3,1661,1661,47,F,43,40,36562.9,39903.2,6,36373.2,36053.2,0,0
3246,54,930614,1993,3,3926,3926,54,M,24,20,111014.9,125127.2,8,94892.8,91627.2,0,0
1475,1,930614,1993,3,1788,1788,1,M,46,40,292441,273607,9,337091.2,348064.2,0,0
3133,66,930614,1993,3,3789,3789,66,M,32,30,257560.7,265951.2,10,256057.3,249851.2,0,0
2779,73,930615,1993,3,3356,3356,73,M,22,20,227973.5,228227.2,9,228479,215707.2,0,0
135,75,930615,1993,3,162,162,65,M,55,50,69943.9,69775.2,7,72635.7,65975.2,0,0
446,50,930615,1993,3,537,537,1,M,61,60,317022.8,331727.2,9,316171.6,342127.2,0,0
9093,47,930616,1993,3,10887,11195,58,M,43,40,250723.5,263771.2,9,251414.2,221551.2,0,0
432,46,930616,1993,3,520,520,46,F,49,40,92004.7,103375.2,8,91641.4,84475.2,0,0
2880,71,930616,1993,3,3482,3482,71,F,55,50,229246.4,240087.2,10,226435.5,221567.2,0,0
5767,72,930616,1993,3,6978,6978,38,M,31,30,123964.5,131995.2,9,123308.1,129435.2,0,0
1998,1,930617,1993,3,2428,2428,1,F,50,50,308353.2,322475.2,9,307941.8,319935.2,0,0
2554,36,930618,1993,3,3084,3084,23,F,45,40,324276.2,342139.2,9,323656.9,325379.2,0,0
2933,10,930618,1993,3,3542,3542,10,M,57,50,1171964.4,1072816.4,12,573521.1,616445.2,0,0
773,15,930619,1993,3,925,925,54,M,37,30,172223.5,180275.2,9,176071,170675.2,0,0
4894,14,930620,1993,3,5911,5911,14,M,61,60,383494,382475.2,10,390508.6,391462.2,0,0
3969,39,930620,1993,3,4788,4788,39,F,16,10,229795.8,239863.2,8,229434.7,237563.2,0,0
1277,31,930620,1993,3,1542,1542,31,M,77,70,152687.2,165290.4,12,76001.1,82635.2,0,0
5120,1,930621,1993,3,6178,6178,1,F,56,50,547844.5,473535.6,10,321063.3,377616.6,0,0
738,34,930621,1993,3,886,886,34,M,48,40,306939.8,271751.2,9,307546.4,321451.2,0,1
1299,1,930621,1993,3,1572,1572,1,F,33,30,47739.5,49741.2,6,47931.4,42271.2,0,0
148,8,930621,1993,3,178,178,8,M,36,30,42333.1,46969.2,6,42507,38509.2,0,0
899,72,930621,1993,3,1082,1082,9,M,29,20,213254.1,215559.2,9,212738.9,225954.2,0,0
3521,75,930622,1993,3,4251,4251,44,M,36,30,1588589.6,1529776.4,11,660257.4,669222.2,0,0
